row_id,sentence,topic,domain,sentiment,language_style,char_count,token_count,unique_token_count,avg_word_length,type_token_ratio,has_stopwords,approx_perplexity,unigram_sample,unigram_freq,bigram_sample,bigram_freq,trigram_sample,trigram_freq,4gram_sample,5gram_sample,most_common_bigram,most_common_trigram,tokens_list
4546,Supply chain disruptions affected global markets.,weather,e-commerce,negative,formal,49,6,6,7.17,1,FALSE,117.5974,supply,1,supply chain,1,affected global markets,1,supply chain disruptions affected,chain disruptions affected global markets,supply chain,supply chain disruptions,supply | chain | disruptions | affected | global | markets
4547,The merger was approved by regulatory authorities.,food,healthcare,neutral,informal,50,7,7,6.14,1,TRUE,333.52,the,1,merger was,1,approved by regulatory,1,the merger was approved,the merger was approved by,the merger,the merger was,the | merger | was | approved | by | regulatory | authorities
4548,Digital marketing has replaced traditional advertising.,travel,legal,mixed,technical,55,6,6,8.17,1,FALSE,157.0074,digital,1,has replaced,1,has replaced traditional,1,digital marketing has replaced,digital marketing has replaced traditional,digital marketing,digital marketing has,digital | marketing | has | replaced | traditional | advertising
4549,Employee retention reduces costly hiring cycles.,technology,finance,positive,colloquial,48,6,6,7,1,FALSE,150.0821,employee,1,employee retention,1,costly hiring cycles,1,employee retention reduces costly,employee retention reduces costly hiring,employee retention,employee retention reduces,employee | retention | reduces | costly | hiring | cycles
4550,Investors are looking for sustainable business models.,sports,entertainment,negative,academic,54,7,7,6.71,1,TRUE,73.9281,investors,1,are looking,1,sustainable business models,1,looking for sustainable business,investors are looking for sustainable,investors are,investors are looking,investors | are | looking | for | sustainable | business | models
4551,The experiment yielded surprising and significant results.,health,customer_service,neutral,formal,58,7,7,7.29,1,TRUE,301.925,the,1,significant results,1,the experiment yielded,1,yielded surprising and significant,experiment yielded surprising and significant,the experiment,the experiment yielded,the | experiment | yielded | surprising | and | significant | results
4552,Peer review ensures the integrity of scientific research.,education,social_media,mixed,informal,57,8,8,6.12,1,TRUE,254.4691,peer,1,the integrity,1,the integrity of,1,review ensures the integrity,the integrity of scientific research,peer review,peer review ensures,peer | review | ensures | the | integrity | of | scientific | research
4553,Climate change is supported by overwhelming evidence.,business,news,positive,technical,53,7,7,6.57,1,TRUE,257.6938,climate,1,change is,1,change is supported,1,supported by overwhelming evidence,is supported by overwhelming evidence,climate change,climate change is,climate | change | is | supported | by | overwhelming | evidence
4554,Quantum computing could solve complex problems faster.,science,academic,negative,colloquial,54,7,7,6.71,1,FALSE,198.7234,quantum,1,could solve,1,quantum computing could,1,computing could solve complex,quantum computing could solve complex,quantum computing,quantum computing could,quantum | computing | could | solve | complex | problems | faster
4555,Gene editing technologies raise important ethical questions. Really.,politics,casual_chat,neutral,academic,68,8,8,7.38,1,FALSE,293.676,gene,1,ethical questions,1,raise important ethical,1,important ethical questions really,technologies raise important ethical questions,gene editing,gene editing technologies,gene | editing | technologies | raise | important | ethical | questions | really
4556,Space exploration has accelerated in recent decades.,music,e-commerce,mixed,formal,52,7,7,6.43,1,TRUE,334.3213,space,1,space exploration,1,exploration has accelerated,1,has accelerated in recent,exploration has accelerated in recent,space exploration,space exploration has,space | exploration | has | accelerated | in | recent | decades
4557,The discovery of new species continues to surprise scientists.,movies,healthcare,positive,informal,62,9,9,5.89,1,TRUE,62.5398,the,1,continues to,1,species continues to,1,species continues to surprise,of new species continues to,the discovery,the discovery of,the | discovery | of | new | species | continues | to | surprise | scientists
4558,Chemistry plays a role in everything around us.,books,legal,negative,technical,47,8,8,4.88,1,TRUE,238.4895,chemistry,1,chemistry plays,1,plays a role,1,chemistry plays a role,chemistry plays a role in,chemistry plays,chemistry plays a,chemistry | plays | a | role | in | everything | around | us
4559,Physics explains the fundamental forces of the universe.,gaming,finance,neutral,colloquial,56,8,7,6,0.875,TRUE,84.8772,physics,1,physics explains,1,the fundamental forces,1,forces of the universe,physics explains the fundamental forces,physics explains,physics explains the,physics | explains | the | fundamental | forces | of | the | universe
4560,Biodiversity is essential for ecosystem resilience.,fashion,entertainment,mixed,academic,51,6,6,7.5,1,TRUE,298.3526,biodiversity,1,for ecosystem,1,for ecosystem resilience,1,essential for ecosystem resilience,is essential for ecosystem resilience,biodiversity is,biodiversity is essential,biodiversity | is | essential | for | ecosystem | resilience
4561,The weather today is absolutely beautiful and sunny.,weather,customer_service,positive,formal,52,8,8,5.5,1,TRUE,202.0084,the,1,and sunny,1,absolutely beautiful and,1,is absolutely beautiful and,today is absolutely beautiful and,the weather,the weather today,the | weather | today | is | absolutely | beautiful | and | sunny
4562,It looks like rain is coming this afternoon.,food,social_media,negative,informal,44,8,8,4.5,1,TRUE,101.2797,it,1,rain is,1,is coming this,1,rain is coming this,looks like rain is coming,it looks,it looks like,it | looks | like | rain | is | coming | this | afternoon
4563,Temperature dropped significantly overnight.,travel,news,neutral,technical,44,4,4,10,1,FALSE,210.076,temperature,1,dropped significantly,1,temperature dropped significantly,1,temperature dropped significantly overnight,,temperature dropped,temperature dropped significantly,temperature | dropped | significantly | overnight
4564,Strong winds are expected throughout the day.,technology,academic,mixed,colloquial,45,7,7,5.43,1,TRUE,28.9815,strong,1,are expected,1,are expected throughout,1,expected throughout the day,winds are expected throughout the,strong winds,strong winds are,strong | winds | are | expected | throughout | the | day
4565,The forecast shows clear skies for a weekend.,sports,casual_chat,positive,academic,45,8,8,4.62,1,TRUE,391.1539,the,1,for a,1,forecast shows clear,1,clear skies for a,the forecast shows clear skies,the forecast,the forecast shows,the | forecast | shows | clear | skies | for | a | weekend
4566,Humidity levels are very high today. Really.,health,e-commerce,negative,formal,44,7,7,5.14,1,TRUE,255.4903,humidity,1,high today,1,humidity levels are,1,very high today really,levels are very high today,humidity levels,humidity levels are,humidity | levels | are | very | high | today | really
4567,Snow is expected to fall heavily tonight.,education,healthcare,neutral,informal,41,7,7,4.86,1,TRUE,134.2947,snow,1,fall heavily,1,is expected to,1,snow is expected to,is expected to fall heavily,snow is,snow is expected,snow | is | expected | to | fall | heavily | tonight
4568,It is a perfect day for outdoor activities.,business,legal,mixed,technical,43,8,8,4.38,1,TRUE,169.3545,it,1,it is,1,perfect day for,1,day for outdoor activities,is a perfect day for,it is,it is a,it | is | a | perfect | day | for | outdoor | activities
4569,Thunderstorms may develop in the late evening.,science,finance,positive,colloquial,46,7,7,5.57,1,TRUE,392.266,thunderstorms,1,late evening,1,may develop in,1,may develop in the,may develop in the late,thunderstorms may,thunderstorms may develop,thunderstorms | may | develop | in | the | late | evening
4570,The heat wave continues into the next week.,politics,entertainment,negative,academic,43,8,7,4.38,0.875,TRUE,122.7592,the,2,wave continues,1,into the next,1,wave continues into the,continues into the next week,the heat,the heat wave,the | heat | wave | continues | into | the | next | week
4571,I really enjoyed the pasta dish at that restaurant.,music,customer_service,neutral,formal,51,9,9,4.67,1,TRUE,105.1205,i,1,i really,1,pasta dish at,1,really enjoyed the pasta,i really enjoyed the pasta,i really,i really enjoyed,i | really | enjoyed | the | pasta | dish | at | that | restaurant
4572,The coffee here is exceptionally smooth and rich.,movies,social_media,mixed,informal,49,8,8,5.12,1,TRUE,184.0435,the,1,exceptionally smooth,1,is exceptionally smooth,1,here is exceptionally smooth,here is exceptionally smooth and,the coffee,the coffee here,the | coffee | here | is | exceptionally | smooth | and | rich
4573,Can you recommend a good place to eat nearby?,books,news,positive,technical,45,9,9,4,1,TRUE,45.0489,can,1,recommend a,1,place to eat,1,can you recommend a,you recommend a good place,can you,can you recommend,can | you | recommend | a | good | place | to | eat | nearby
4574,This burger is one of the best I have ever had.,gaming,academic,negative,colloquial,47,11,11,3.27,1,TRUE,376.7442,this,1,is one,1,one of the,1,i have ever had,the best i have ever,this burger,this burger is,this | burger | is | one | of | the | best | i | have | ever | had
4575,The dessert menu looks absolutely delicious.,fashion,casual_chat,neutral,academic,44,6,6,6.33,1,TRUE,20.5662,the,1,dessert menu,1,the dessert menu,1,dessert menu looks absolutely,dessert menu looks absolutely delicious,the dessert,the dessert menu,the | dessert | menu | looks | absolutely | delicious
4576,Fresh vegetables make every meal taste better.,weather,e-commerce,mixed,formal,46,7,7,5.57,1,FALSE,27.836,fresh,1,vegetables make,1,vegetables make every,1,fresh vegetables make every,fresh vegetables make every meal,fresh vegetables,fresh vegetables make,fresh | vegetables | make | every | meal | taste | better
